 ,Label,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret
164,untitled3_green_thresh.tif:Green,1.085E-4,36.161,6.953,0.029,36.156,6.948,0.010,0.010,0.012,0.012,0.000,0.015,0,3471,667,135.000,0.010
165,untitled3_green_thresh.tif:Green,1.085E-4,13.974,6.964,0.029,13.969,6.958,0.010,0.010,0.012,0.012,0.000,0.015,0,1341,668,135.000,0.010
166,untitled3_green_thresh.tif:Green,1.085E-4,29.859,7.005,0.029,29.854,7.000,0.010,0.010,0.012,0.012,0.000,0.015,0,2866,672,135.000,0.010
167,untitled3_green_thresh.tif:Green,1.085E-4,39.984,7.026,0.029,39.979,7.021,0.010,0.010,0.012,0.012,0.000,0.015,0,3838,674,135.000,0.010
168,untitled3_green_thresh.tif:Green,1.085E-4,21.891,7.057,0.029,21.885,7.052,0.010,0.010,0.012,0.012,0.000,0.015,0,2101,677,135.000,0.010
169,untitled3_green_thresh.tif:Green,1.085E-4,34.453,7.078,0.029,34.448,7.073,0.010,0.010,0.012,0.012,0.000,0.015,0,3307,679,135.000,0.010
170,untitled3_green_thresh.tif:Green,1.085E-4,42.318,7.078,0.029,42.312,7.073,0.010,0.010,0.012,0.012,0.000,0.015,0,4062,679,135.000,0.010
171,untitled3_green_thresh.tif:Green,1.085E-4,42.297,7.089,0.029,42.292,7.083,0.010,0.010,0.012,0.012,0.000,0.015,0,4060,680,135.000,0.010
172,untitled3_green_thresh.tif:Green,1.085E-4,8.474,7.099,0.029,8.469,7.094,0.010,0.010,0.012,0.012,0.000,0.015,0,813,681,135.000,0.010
173,untitled3_green_thresh.tif:Green,1.085E-4,21.661,7.130,0.029,21.656,7.125,0.010,0.010,0.012,0.012,0.000,0.015,0,2079,684,135.000,0.010
174,untitled3_green_thresh.tif:Green,1.085E-4,40.109,7.130,0.029,40.104,7.125,0.010,0.010,0.012,0.012,0.000,0.015,0,3850,684,135.000,0.010
175,untitled3_green_thresh.tif:Green,1.085E-4,37.849,7.141,0.029,37.844,7.135,0.010,0.010,0.012,0.012,0.000,0.015,0,3633,685,135.000,0.010
176,untitled3_green_thresh.tif:Green,1.085E-4,11.714,7.224,0.029,11.708,7.219,0.010,0.010,0.012,0.012,0.000,0.015,0,1124,693,135.000,0.010
177,untitled3_green_thresh.tif:Green,1.085E-4,16.474,7.224,0.029,16.469,7.219,0.010,0.010,0.012,0.012,0.000,0.015,0,1581,693,135.000,0.010
178,untitled3_green_thresh.tif:Green,1.085E-4,20.401,7.224,0.029,20.396,7.219,0.010,0.010,0.012,0.012,0.000,0.015,0,1958,693,135.000,0.010
179,untitled3_green_thresh.tif:Green,1.085E-4,31.401,7.234,0.029,31.396,7.229,0.010,0.010,0.012,0.012,0.000,0.015,0,3014,694,135.000,0.010
180,untitled3_green_thresh.tif:Green,1.085E-4,34.432,7.234,0.029,34.427,7.229,0.010,0.010,0.012,0.012,0.000,0.015,0,3305,694,135.000,0.010
181,untitled3_green_thresh.tif:Green,1.085E-4,34.328,7.255,0.029,34.323,7.250,0.010,0.010,0.012,0.012,0.000,0.015,0,3295,696,135.000,0.010
182,untitled3_green_thresh.tif:Green,1.085E-4,25.599,7.276,0.029,25.594,7.271,0.010,0.010,0.012,0.012,0.000,0.015,0,2457,698,135.000,0.010
183,untitled3_green_thresh.tif:Green,1.085E-4,39.995,7.297,0.029,39.990,7.292,0.010,0.010,0.012,0.012,0.000,0.015,0,3839,700,135.000,0.010
184,untitled3_green_thresh.tif:Green,1.085E-4,18.505,7.328,0.029,18.500,7.323,0.010,0.010,0.012,0.012,0.000,0.015,0,1776,703,135.000,0.010
185,untitled3_green_thresh.tif:Green,1.085E-4,29.880,7.328,0.029,29.875,7.323,0.010,0.010,0.012,0.012,0.000,0.015,0,2868,703,135.000,0.010
186,untitled3_green_thresh.tif:Green,1.085E-4,37.849,7.339,0.029,37.844,7.333,0.010,0.010,0.012,0.012,0.000,0.015,0,3633,704,135.000,0.010
187,untitled3_green_thresh.tif:Green,1.085E-4,20.953,7.359,0.029,20.948,7.354,0.010,0.010,0.012,0.012,0.000,0.015,0,2011,706,135.000,0.010
188,untitled3_green_thresh.tif:Green,1.085E-4,10.911,7.370,0.029,10.906,7.365,0.010,0.010,0.012,0.012,0.000,0.015,0,1047,707,135.000,0.010
189,untitled3_green_thresh.tif:Green,1.085E-4,16.109,7.391,0.029,16.104,7.385,0.010,0.010,0.012,0.012,0.000,0.015,0,1546,709,135.000,0.010
190,untitled3_green_thresh.tif:Green,1.085E-4,22.734,7.391,0.029,22.729,7.385,0.010,0.010,0.012,0.012,0.000,0.015,0,2182,709,135.000,0.010
191,untitled3_green_thresh.tif:Green,1.085E-4,11.401,7.401,0.029,11.396,7.396,0.010,0.010,0.012,0.012,0.000,0.015,0,1094,710,135.000,0.010
192,untitled3_green_thresh.tif:Green,1.085E-4,23.109,7.401,0.029,23.104,7.396,0.010,0.010,0.012,0.012,0.000,0.015,0,2218,710,135.000,0.010
193,untitled3_green_thresh.tif:Green,1.085E-4,29.932,7.432,0.029,29.927,7.427,0.010,0.010,0.012,0.012,0.000,0.015,0,2873,713,135.000,0.010
194,untitled3_green_thresh.tif:Green,1.085E-4,11.859,7.505,0.029,11.854,7.500,0.010,0.010,0.012,0.012,0.000,0.015,0,1138,720,135.000,0.010
195,untitled3_green_thresh.tif:Green,1.085E-4,16.120,7.526,0.029,16.115,7.521,0.010,0.010,0.012,0.012,0.000,0.015,0,1547,722,135.000,0.010
196,untitled3_green_thresh.tif:Green,1.085E-4,31.620,7.526,0.029,31.615,7.521,0.010,0.010,0.012,0.012,0.000,0.015,0,3035,722,135.000,0.010
197,untitled3_green_thresh.tif:Green,1.085E-4,32.089,7.526,0.029,32.083,7.521,0.010,0.010,0.012,0.012,0.000,0.015,0,3080,722,135.000,0.010
198,untitled3_green_thresh.tif:Green,1.085E-4,22.547,7.578,0.029,22.542,7.573,0.010,0.010,0.012,0.012,0.000,0.015,0,2164,727,135.000,0.010
199,untitled3_green_thresh.tif:Green,1.085E-4,22.672,7.599,0.029,22.667,7.594,0.010,0.010,0.012,0.012,0.000,0.015,0,2176,729,135.000,0.010
200,untitled3_green_thresh.tif:Green,1.085E-4,7.109,7.609,0.029,7.104,7.604,0.010,0.010,0.012,0.012,0.000,0.015,0,682,730,135.000,0.010
201,untitled3_green_thresh.tif:Green,1.085E-4,31.859,7.651,0.029,31.854,7.646,0.010,0.010,0.012,0.012,0.000,0.015,0,3058,734,135.000,0.010
202,untitled3_green_thresh.tif:Green,1.085E-4,13.568,7.661,0.029,13.562,7.656,0.010,0.010,0.012,0.012,0.000,0.015,0,1302,735,135.000,0.010
203,untitled3_green_thresh.tif:Green,1.085E-4,18.224,7.682,0.029,18.219,7.677,0.010,0.010,0.012,0.012,0.000,0.015,0,1749,737,135.000,0.010
204,untitled3_green_thresh.tif:Green,1.085E-4,20.526,7.734,0.029,20.521,7.729,0.010,0.010,0.012,0.012,0.000,0.015,0,1970,742,135.000,0.010
205,untitled3_green_thresh.tif:Green,1.085E-4,7.068,7.755,0.029,7.062,7.750,0.010,0.010,0.012,0.012,0.000,0.015,0,678,744,135.000,0.010
206,untitled3_green_thresh.tif:Green,1.085E-4,34.036,7.776,0.029,34.031,7.771,0.010,0.010,0.012,0.012,0.000,0.015,0,3267,746,135.000,0.010
207,untitled3_green_thresh.tif:Green,1.085E-4,33.984,7.797,0.029,33.979,7.792,0.010,0.010,0.012,0.012,0.000,0.015,0,3262,748,135.000,0.010
208,untitled3_green_thresh.tif:Green,1.085E-4,38.464,7.797,0.029,38.458,7.792,0.010,0.010,0.012,0.012,0.000,0.015,0,3692,748,135.000,0.010
209,untitled3_green_thresh.tif:Green,1.085E-4,10.724,7.818,0.029,10.719,7.812,0.010,0.010,0.012,0.012,0.000,0.015,0,1029,750,135.000,0.010
210,untitled3_green_thresh.tif:Green,1.085E-4,12.141,7.849,0.029,12.135,7.844,0.010,0.010,0.012,0.012,0.000,0.015,0,1165,753,135.000,0.010
211,untitled3_green_thresh.tif:Green,1.085E-4,27.495,7.859,0.029,27.490,7.854,0.010,0.010,0.012,0.012,0.000,0.015,0,2639,754,135.000,0.010
212,untitled3_green_thresh.tif:Green,1.085E-4,30.214,7.891,0.029,30.208,7.885,0.010,0.010,0.012,0.012,0.000,0.015,0,2900,757,135.000,0.010
213,untitled3_green_thresh.tif:Green,1.085E-4,7.682,7.943,0.029,7.677,7.938,0.010,0.010,0.012,0.012,0.000,0.015,0,737,762,135.000,0.010
214,untitled3_green_thresh.tif:Green,1.085E-4,32.401,7.943,0.029,32.396,7.938,0.010,0.010,0.012,0.012,0.000,0.015,0,3110,762,135.000,0.010
215,untitled3_green_thresh.tif:Green,1.085E-4,18.776,7.953,0.029,18.771,7.948,0.010,0.010,0.012,0.012,0.000,0.015,0,1802,763,135.000,0.010
216,untitled3_green_thresh.tif:Green,1.085E-4,19.682,7.974,0.029,19.677,7.969,0.010,0.010,0.012,0.012,0.000,0.015,0,1889,765,135.000,0.010
217,untitled3_green_thresh.tif:Green,1.085E-4,30.464,7.974,0.029,30.458,7.969,0.010,0.010,0.012,0.012,0.000,0.015,0,2924,765,135.000,0.010
218,untitled3_green_thresh.tif:Green,1.085E-4,36.089,8.057,0.029,36.083,8.052,0.010,0.010,0.012,0.012,0.000,0.015,0,3464,773,135.000,0.010
219,untitled3_green_thresh.tif:Green,1.085E-4,8.099,8.130,0.029,8.094,8.125,0.010,0.010,0.012,0.012,0.000,0.015,0,777,780,135.000,0.010
220,untitled3_green_thresh.tif:Green,1.085E-4,22.141,8.193,0.029,22.135,8.188,0.010,0.010,0.012,0.012,0.000,0.015,0,2125,786,135.000,0.010
221,untitled3_green_thresh.tif:Green,1.085E-4,42.484,8.193,0.029,42.479,8.188,0.010,0.010,0.012,0.012,0.000,0.015,0,4078,786,135.000,0.010
222,untitled3_green_thresh.tif:Green,1.085E-4,25.953,8.234,0.029,25.948,8.229,0.010,0.010,0.012,0.012,0.000,0.015,0,2491,790,135.000,0.010
223,untitled3_green_thresh.tif:Green,1.085E-4,38.620,8.234,0.029,38.615,8.229,0.010,0.010,0.012,0.012,0.000,0.015,0,3707,790,135.000,0.010
224,untitled3_green_thresh.tif:Green,1.085E-4,41.859,8.318,0.029,41.854,8.312,0.010,0.010,0.012,0.012,0.000,0.015,0,4018,798,135.000,0.010
225,untitled3_green_thresh.tif:Green,1.085E-4,22.318,8.339,0.029,22.312,8.333,0.010,0.010,0.012,0.012,0.000,0.015,0,2142,800,135.000,0.010
226,untitled3_green_thresh.tif:Green,1.085E-4,5.557,8.380,0.029,5.552,8.375,0.010,0.010,0.012,0.012,0.000,0.015,0,533,804,135.000,0.010
227,untitled3_green_thresh.tif:Green,1.085E-4,31.943,8.380,0.029,31.938,8.375,0.010,0.010,0.012,0.012,0.000,0.015,0,3066,804,135.000,0.010
228,untitled3_green_thresh.tif:Green,1.085E-4,20.120,8.391,0.029,20.115,8.385,0.010,0.010,0.012,0.012,0.000,0.015,0,1931,805,135.000,0.010
229,untitled3_green_thresh.tif:Green,1.085E-4,30.953,8.411,0.029,30.948,8.406,0.010,0.010,0.012,0.012,0.000,0.015,0,2971,807,135.000,0.010
230,untitled3_green_thresh.tif:Green,1.085E-4,20.443,8.443,0.029,20.438,8.438,0.010,0.010,0.012,0.012,0.000,0.015,0,1962,810,135.000,0.010
231,untitled3_green_thresh.tif:Green,1.085E-4,17.224,8.453,0.029,17.219,8.448,0.010,0.010,0.012,0.012,0.000,0.015,0,1653,811,135.000,0.010
232,untitled3_green_thresh.tif:Green,1.085E-4,9.109,8.464,0.029,9.104,8.458,0.010,0.010,0.012,0.012,0.000,0.015,0,874,812,135.000,0.010
233,untitled3_green_thresh.tif:Green,1.085E-4,22.839,8.464,0.029,22.833,8.458,0.010,0.010,0.012,0.012,0.000,0.015,0,2192,812,135.000,0.010
234,untitled3_green_thresh.tif:Green,1.085E-4,17.234,8.474,0.029,17.229,8.469,0.010,0.010,0.012,0.012,0.000,0.015,0,1654,813,135.000,0.010
235,untitled3_green_thresh.tif:Green,1.085E-4,9.005,8.484,0.029,9.000,8.479,0.010,0.010,0.012,0.012,0.000,0.015,0,864,814,135.000,0.010
236,untitled3_green_thresh.tif:Green,1.085E-4,30.672,8.505,0.029,30.667,8.500,0.010,0.010,0.012,0.012,0.000,0.015,0,2944,816,135.000,0.010
237,untitled3_green_thresh.tif:Green,1.085E-4,25.255,8.536,0.029,25.250,8.531,0.010,0.010,0.012,0.012,0.000,0.015,0,2424,819,135.000,0.010
238,untitled3_green_thresh.tif:Green,1.085E-4,42.432,8.589,0.029,42.427,8.583,0.010,0.010,0.012,0.012,0.000,0.015,0,4073,824,135.000,0.010
239,untitled3_green_thresh.tif:Green,1.085E-4,6.120,8.609,0.029,6.115,8.604,0.010,0.010,0.012,0.012,0.000,0.015,0,587,826,135.000,0.010
240,untitled3_green_thresh.tif:Green,1.085E-4,20.464,8.609,0.029,20.458,8.604,0.010,0.010,0.012,0.012,0.000,0.015,0,1964,826,135.000,0.010
241,untitled3_green_thresh.tif:Green,1.085E-4,22.411,8.609,0.029,22.406,8.604,0.010,0.010,0.012,0.012,0.000,0.015,0,2151,826,135.000,0.010
242,untitled3_green_thresh.tif:Green,1.085E-4,20.474,8.630,0.029,20.469,8.625,0.010,0.010,0.012,0.012,0.000,0.015,0,1965,828,135.000,0.010
243,untitled3_green_thresh.tif:Green,1.085E-4,33.880,8.630,0.029,33.875,8.625,0.010,0.010,0.012,0.012,0.000,0.015,0,3252,828,135.000,0.010
244,untitled3_green_thresh.tif:Green,1.085E-4,9.818,8.641,0.029,9.812,8.635,0.010,0.010,0.012,0.012,0.000,0.015,0,942,829,135.000,0.010
245,untitled3_green_thresh.tif:Green,1.085E-4,25.422,8.641,0.029,25.417,8.635,0.010,0.010,0.012,0.012,0.000,0.015,0,2440,829,135.000,0.010
246,untitled3_green_thresh.tif:Green,1.085E-4,12.797,8.661,0.029,12.792,8.656,0.010,0.010,0.012,0.012,0.000,0.015,0,1228,831,135.000,0.010
247,untitled3_green_thresh.tif:Green,1.085E-4,30.526,8.672,0.029,30.521,8.667,0.010,0.010,0.012,0.012,0.000,0.015,0,2930,832,135.000,0.010
248,untitled3_green_thresh.tif:Green,1.085E-4,17.089,8.682,0.029,17.083,8.677,0.010,0.010,0.012,0.012,0.000,0.015,0,1640,833,135.000,0.010
249,untitled3_green_thresh.tif:Green,1.085E-4,30.328,8.682,0.029,30.323,8.677,0.010,0.010,0.012,0.012,0.000,0.015,0,2911,833,135.000,0.010
250,untitled3_green_thresh.tif:Green,1.085E-4,12.453,8.693,0.029,12.448,8.688,0.010,0.010,0.012,0.012,0.000,0.015,0,1195,834,135.000,0.010
251,untitled3_green_thresh.tif:Green,1.085E-4,29.641,8.693,0.029,29.635,8.688,0.010,0.010,0.012,0.012,0.000,0.015,0,2845,834,135.000,0.010
252,untitled3_green_thresh.tif:Green,1.085E-4,18.391,8.703,0.029,18.385,8.698,0.010,0.010,0.012,0.012,0.000,0.015,0,1765,835,135.000,0.010
253,untitled3_green_thresh.tif:Green,1.085E-4,40.766,8.703,0.029,40.760,8.698,0.010,0.010,0.012,0.012,0.000,0.015,0,3913,835,135.000,0.010
254,untitled3_green_thresh.tif:Green,1.085E-4,13.297,8.714,0.029,13.292,8.708,0.010,0.010,0.012,0.012,0.000,0.015,0,1276,836,135.000,0.010
255,untitled3_green_thresh.tif:Green,1.085E-4,33.016,8.734,0.029,33.010,8.729,0.010,0.010,0.012,0.012,0.000,0.015,0,3169,838,135.000,0.010
256,untitled3_green_thresh.tif:Green,1.085E-4,6.714,8.745,0.029,6.708,8.740,0.010,0.010,0.012,0.012,0.000,0.015,0,644,839,135.000,0.010
257,untitled3_green_thresh.tif:Green,1.085E-4,19.641,8.766,0.029,19.635,8.760,0.010,0.010,0.012,0.012,0.000,0.015,0,1885,841,135.000,0.010
258,untitled3_green_thresh.tif:Green,1.085E-4,13.630,8.807,0.029,13.625,8.802,0.010,0.010,0.012,0.012,0.000,0.015,0,1308,845,135.000,0.010
259,untitled3_green_thresh.tif:Green,1.085E-4,19.443,8.807,0.029,19.438,8.802,0.010,0.010,0.012,0.012,0.000,0.015,0,1866,845,135.000,0.010
260,untitled3_green_thresh.tif:Green,1.085E-4,6.641,8.859,0.029,6.635,8.854,0.010,0.010,0.012,0.012,0.000,0.015,0,637,850,135.000,0.010
261,untitled3_green_thresh.tif:Green,1.085E-4,12.370,8.859,0.029,12.365,8.854,0.010,0.010,0.012,0.012,0.000,0.015,0,1187,850,135.000,0.010
262,untitled3_green_thresh.tif:Green,1.085E-4,4.276,8.891,0.029,4.271,8.885,0.010,0.010,0.012,0.012,0.000,0.015,0,410,853,135.000,0.010
263,untitled3_green_thresh.tif:Green,1.085E-4,29.786,8.911,0.029,29.781,8.906,0.010,0.010,0.012,0.012,0.000,0.015,0,2859,855,135.000,0.010
264,untitled3_green_thresh.tif:Green,1.085E-4,30.266,8.911,0.029,30.260,8.906,0.010,0.010,0.012,0.012,0.000,0.015,0,2905,855,135.000,0.010
265,untitled3_green_thresh.tif:Green,1.085E-4,22.276,8.922,0.029,22.271,8.917,0.010,0.010,0.012,0.012,0.000,0.015,0,2138,856,135.000,0.010
266,untitled3_green_thresh.tif:Green,1.085E-4,18.609,8.932,0.029,18.604,8.927,0.010,0.010,0.012,0.012,0.000,0.015,0,1786,857,135.000,0.010
267,untitled3_green_thresh.tif:Green,1.085E-4,26.651,8.932,0.029,26.646,8.927,0.010,0.010,0.012,0.012,0.000,0.015,0,2558,857,135.000,0.010
268,untitled3_green_thresh.tif:Green,1.085E-4,27.036,8.932,0.029,27.031,8.927,0.010,0.010,0.012,0.012,0.000,0.015,0,2595,857,135.000,0.010
269,untitled3_green_thresh.tif:Green,1.085E-4,30.703,8.932,0.029,30.698,8.927,0.010,0.010,0.012,0.012,0.000,0.015,0,2947,857,135.000,0.010
270,untitled3_green_thresh.tif:Green,1.085E-4,20.630,8.953,0.029,20.625,8.948,0.010,0.010,0.012,0.012,0.000,0.015,0,1980,859,135.000,0.010
271,untitled3_green_thresh.tif:Green,1.085E-4,20.464,8.974,0.029,20.458,8.969,0.010,0.010,0.012,0.012,0.000,0.015,0,1964,861,135.000,0.010
272,untitled3_green_thresh.tif:Green,1.085E-4,27.495,8.995,0.029,27.490,8.990,0.010,0.010,0.012,0.012,0.000,0.015,0,2639,863,135.000,0.010
273,untitled3_green_thresh.tif:Green,1.085E-4,33.286,8.995,0.029,33.281,8.990,0.010,0.010,0.012,0.012,0.000,0.015,0,3195,863,135.000,0.010
274,untitled3_green_thresh.tif:Green,1.085E-4,34.620,8.995,0.029,34.615,8.990,0.010,0.010,0.012,0.012,0.000,0.015,0,3323,863,135.000,0.010
275,untitled3_green_thresh.tif:Green,1.085E-4,21.568,9.026,0.029,21.562,9.021,0.010,0.010,0.012,0.012,0.000,0.015,0,2070,866,135.000,0.010
276,untitled3_green_thresh.tif:Green,1.085E-4,6.661,9.036,0.029,6.656,9.031,0.010,0.010,0.012,0.012,0.000,0.015,0,639,867,135.000,0.010
277,untitled3_green_thresh.tif:Green,1.085E-4,26.339,9.068,0.029,26.333,9.062,0.010,0.010,0.012,0.012,0.000,0.015,0,2528,870,135.000,0.010
278,untitled3_green_thresh.tif:Green,1.085E-4,22.370,9.078,0.029,22.365,9.073,0.010,0.010,0.012,0.012,0.000,0.015,0,2147,871,135.000,0.010
279,untitled3_green_thresh.tif:Green,1.085E-4,5.776,9.089,0.029,5.771,9.083,0.010,0.010,0.012,0.012,0.000,0.015,0,554,872,135.000,0.010
280,untitled3_green_thresh.tif:Green,1.085E-4,20.391,9.109,0.029,20.385,9.104,0.010,0.010,0.012,0.012,0.000,0.015,0,1957,874,135.000,0.010
281,untitled3_green_thresh.tif:Green,1.085E-4,5.703,9.120,0.029,5.698,9.115,0.010,0.010,0.012,0.012,0.000,0.015,0,547,875,135.000,0.010
282,untitled3_green_thresh.tif:Green,1.085E-4,20.411,9.130,0.029,20.406,9.125,0.010,0.010,0.012,0.012,0.000,0.015,0,1959,876,135.000,0.010
283,untitled3_green_thresh.tif:Green,1.085E-4,41.005,9.130,0.029,41.000,9.125,0.010,0.010,0.012,0.012,0.000,0.015,0,3936,876,135.000,0.010
284,untitled3_green_thresh.tif:Green,1.085E-4,5.557,9.141,0.029,5.552,9.135,0.010,0.010,0.012,0.012,0.000,0.015,0,533,877,135.000,0.010
285,untitled3_green_thresh.tif:Green,1.085E-4,31.661,9.193,0.029,31.656,9.188,0.010,0.010,0.012,0.012,0.000,0.015,0,3039,882,135.000,0.010
286,untitled3_green_thresh.tif:Green,1.085E-4,32.089,9.214,0.029,32.083,9.208,0.010,0.010,0.012,0.012,0.000,0.015,0,3080,884,135.000,0.010
287,untitled3_green_thresh.tif:Green,1.085E-4,37.078,9.245,0.029,37.073,9.240,0.010,0.010,0.012,0.012,0.000,0.015,0,3559,887,135.000,0.010
288,untitled3_green_thresh.tif:Green,1.085E-4,7.651,9.255,0.029,7.646,9.250,0.010,0.010,0.012,0.012,0.000,0.015,0,734,888,135.000,0.010
289,untitled3_green_thresh.tif:Green,1.085E-4,14.089,9.255,0.029,14.083,9.250,0.010,0.010,0.012,0.012,0.000,0.015,0,1352,888,135.000,0.010
290,untitled3_green_thresh.tif:Green,1.085E-4,23.682,9.276,0.029,23.677,9.271,0.010,0.010,0.012,0.012,0.000,0.015,0,2273,890,135.000,0.010
291,untitled3_green_thresh.tif:Green,1.085E-4,34.745,9.307,0.029,34.740,9.302,0.010,0.010,0.012,0.012,0.000,0.015,0,3335,893,135.000,0.010
292,untitled3_green_thresh.tif:Green,1.085E-4,35.953,9.318,0.029,35.948,9.312,0.010,0.010,0.012,0.012,0.000,0.015,0,3451,894,135.000,0.010
293,untitled3_green_thresh.tif:Green,1.085E-4,38.151,9.370,0.029,38.146,9.365,0.010,0.010,0.012,0.012,0.000,0.015,0,3662,899,135.000,0.010
294,untitled3_green_thresh.tif:Green,1.085E-4,7.682,9.380,0.029,7.677,9.375,0.010,0.010,0.012,0.012,0.000,0.015,0,737,900,135.000,0.010
295,untitled3_green_thresh.tif:Green,1.085E-4,28.974,9.391,0.029,28.969,9.385,0.010,0.010,0.012,0.012,0.000,0.015,0,2781,901,135.000,0.010
296,untitled3_green_thresh.tif:Green,1.085E-4,12.172,9.505,0.029,12.167,9.500,0.010,0.010,0.012,0.012,0.000,0.015,0,1168,912,135.000,0.010
297,untitled3_green_thresh.tif:Green,1.085E-4,20.318,9.516,0.029,20.312,9.510,0.010,0.010,0.012,0.012,0.000,0.015,0,1950,913,135.000,0.010
298,untitled3_green_thresh.tif:Green,1.085E-4,0.328,9.526,0.029,0.323,9.521,0.010,0.010,0.012,0.012,0.000,0.015,0,31,914,135.000,0.010
299,untitled3_green_thresh.tif:Green,1.085E-4,24.932,9.526,0.029,24.927,9.521,0.010,0.010,0.012,0.012,0.000,0.015,0,2393,914,135.000,0.010
300,untitled3_green_thresh.tif:Green,1.085E-4,32.099,9.536,0.029,32.094,9.531,0.010,0.010,0.012,0.012,0.000,0.015,0,3081,915,135.000,0.010
301,untitled3_green_thresh.tif:Green,1.085E-4,37.734,9.536,0.029,37.729,9.531,0.010,0.010,0.012,0.012,0.000,0.015,0,3622,915,135.000,0.010
302,untitled3_green_thresh.tif:Green,1.085E-4,35.161,9.547,0.029,35.156,9.542,0.010,0.010,0.012,0.012,0.000,0.015,0,3375,916,135.000,0.010
303,untitled3_green_thresh.tif:Green,1.085E-4,26.307,9.557,0.029,26.302,9.552,0.010,0.010,0.012,0.012,0.000,0.015,0,2525,917,135.000,0.010
304,untitled3_green_thresh.tif:Green,1.085E-4,7.599,9.568,0.029,7.594,9.562,0.010,0.010,0.012,0.012,0.000,0.015,0,729,918,135.000,0.010
305,untitled3_green_thresh.tif:Green,1.085E-4,35.099,9.568,0.029,35.094,9.562,0.010,0.010,0.012,0.012,0.000,0.015,0,3369,918,135.000,0.010
306,untitled3_green_thresh.tif:Green,1.085E-4,12.578,9.578,0.029,12.573,9.573,0.010,0.010,0.012,0.012,0.000,0.015,0,1207,919,135.000,0.010
307,untitled3_green_thresh.tif:Green,1.085E-4,37.672,9.589,0.029,37.667,9.583,0.010,0.010,0.012,0.012,0.000,0.015,0,3616,920,135.000,0.010
308,untitled3_green_thresh.tif:Green,1.085E-4,33.755,9.609,0.029,33.750,9.604,0.010,0.010,0.012,0.012,0.000,0.015,0,3240,922,135.000,0.010
309,untitled3_green_thresh.tif:Green,1.085E-4,28.464,9.661,0.029,28.458,9.656,0.010,0.010,0.012,0.012,0.000,0.015,0,2732,927,135.000,0.010
310,untitled3_green_thresh.tif:Green,1.085E-4,10.276,9.682,0.029,10.271,9.677,0.010,0.010,0.012,0.012,0.000,0.015,0,986,929,135.000,0.010
311,untitled3_green_thresh.tif:Green,1.085E-4,35.953,9.682,0.029,35.948,9.677,0.010,0.010,0.012,0.012,0.000,0.015,0,3451,929,135.000,0.010
312,untitled3_green_thresh.tif:Green,1.085E-4,33.568,9.703,0.029,33.562,9.698,0.010,0.010,0.012,0.012,0.000,0.015,0,3222,931,135.000,0.010
313,untitled3_green_thresh.tif:Green,1.085E-4,16.557,9.745,0.029,16.552,9.740,0.010,0.010,0.012,0.012,0.000,0.015,0,1589,935,135.000,0.010
314,untitled3_green_thresh.tif:Green,1.085E-4,14.359,9.755,0.029,14.354,9.750,0.010,0.010,0.012,0.012,0.000,0.015,0,1378,936,135.000,0.010
315,untitled3_green_thresh.tif:Green,1.085E-4,42.359,9.766,0.029,42.354,9.760,0.010,0.010,0.012,0.012,0.000,0.015,0,4066,937,135.000,0.010
316,untitled3_green_thresh.tif:Green,1.085E-4,8.297,9.839,0.029,8.292,9.833,0.010,0.010,0.012,0.012,0.000,0.015,0,796,944,135.000,0.010
317,untitled3_green_thresh.tif:Green,1.085E-4,16.391,9.880,0.029,16.385,9.875,0.010,0.010,0.012,0.012,0.000,0.015,0,1573,948,135.000,0.010
318,untitled3_green_thresh.tif:Green,1.085E-4,41.839,9.880,0.029,41.833,9.875,0.010,0.010,0.012,0.012,0.000,0.015,0,4016,948,135.000,0.010
319,untitled3_green_thresh.tif:Green,1.085E-4,25.380,9.891,0.029,25.375,9.885,0.010,0.010,0.012,0.012,0.000,0.015,0,2436,949,135.000,0.010
320,untitled3_green_thresh.tif:Green,1.085E-4,35.703,9.891,0.029,35.698,9.885,0.010,0.010,0.012,0.012,0.000,0.015,0,3427,949,135.000,0.010
321,untitled3_green_thresh.tif:Green,1.085E-4,20.766,9.901,0.029,20.760,9.896,0.010,0.010,0.012,0.012,0.000,0.015,0,1993,950,135.000,0.010
322,untitled3_green_thresh.tif:Green,1.085E-4,35.661,9.901,0.029,35.656,9.896,0.010,0.010,0.012,0.012,0.000,0.015,0,3423,950,135.000,0.010
323,untitled3_green_thresh.tif:Green,1.085E-4,42.224,9.901,0.029,42.219,9.896,0.010,0.010,0.012,0.012,0.000,0.015,0,4053,950,135.000,0.010
324,untitled3_green_thresh.tif:Green,1.085E-4,20.432,9.953,0.029,20.427,9.948,0.010,0.010,0.012,0.012,0.000,0.015,0,1961,955,135.000,0.010
325,untitled3_green_thresh.tif:Green,1.085E-4,26.432,9.974,0.029,26.427,9.969,0.010,0.010,0.012,0.012,0.000,0.015,0,2537,957,135.000,0.010
