 ,Label,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Feret,Median,%Area,FeretX,FeretY,FeretAngle,MinFeret,Average Diameter
463,cells4.jpg,1154,2110.103,376.337,159.196,2091,355,38,45,45.07,32.601,109.884,49.659,255,100,2094,355,115.017,37.258,38.8355
605,cells4.jpg,1154,2956.06,472.539,271.563,2931,446,48,52,42.503,34.569,108.002,52.469,255,100,2949,446,97.667,41.719,38.536
966,cells4.jpg,1154,3383.219,714.559,167.581,3363,692,39,46,42.486,34.583,77.147,46.69,255,100,3382,738,80.134,36.582,38.5345
1067,cells4.jpg,1156,139.057,781.081,297.22,112,761,55,48,48.448,30.38,16.364,58.83,255,100,112,792,31.799,45.685,39.414
1461,cells4.jpg,1156,2393.426,1070.728,351.505,2360,1048,57,49,42.041,35.01,50.629,57.871,255,100,2360,1076,18.122,46.424,38.5255
3249,cells4.jpg,1156,1896.54,2553.904,180.752,1873,2531,52,41,44.592,33.008,163.017,52.345,255,100,1873,2550,173.418,37.513,38.8
821,cells4.jpg,1157,3211.352,614.932,199.924,3195,594,38,47,45.985,32.035,66.069,51.662,255,100,3195,637,47.353,37.388,39.01
370,cells4.jpg,1158,2757.36,309.125,189.238,2736,287,40,49,46.826,31.487,124.275,52.479,255,100,2740,291,120.964,38.74,39.1565
2084,cells4.jpg,1158,198.509,1559.775,217.865,177,1540,49,41,46.074,32.001,178.899,51.624,255,100,177,1548,158.405,39.682,39.0375
3291,cells4.jpg,1158,1759.47,2605.835,275.321,1736,2578,49,50,42.006,35.1,51.967,53.254,255,100,1739,2623,55.713,45.255,38.553
3650,cells4.jpg,1158,2358.871,3017.27,329.605,2334,2995,49,45,39.847,37.002,147.762,51.108,255,100,2338,3003,149.421,45,38.4245
321,cells4.jpg,1159,2787.23,269.699,162.267,2767,248,44,46,50.431,29.261,135.263,55.218,255,100,2768,249,125.417,32.359,39.846
855,cells4.jpg,1159,1500.137,637.41,212.551,1476,617,46,43,40.346,36.576,169.089,46.957,255,100,1476,633,153.435,41.39,38.461
1734,cells4.jpg,1159,2472.406,1274.454,411.99,2447,1247,50,51,44.1,33.462,122.463,59.034,255,100,2458,1251,128.811,45.87,38.781
3068,cells4.jpg,1159,1865.996,2376.227,216.108,1841,2352,48,45,41.751,35.345,156.183,48.052,255,100,1841,2374,12.011,40.657,38.548
1821,cells4.jpg,1160,2803.044,1333.549,221.137,2782,1315,45,46,39.184,37.693,8.767,52.479,255,100,2789,1315,120.964,43.841,38.4385
1917,cells4.jpg,1160,1339.389,1407.283,167.581,1316,1389,47,39,43.438,34.002,17.345,48.104,255,100,1318,1400,159.305,36.529,38.72
738,cells4.jpg,1161,1241.695,559.171,242.836,1218,535,46,47,42.624,34.681,38.828,47.434,255,100,1232,581,71.565,43.539,38.6525
1985,cells4.jpg,1161,1219.417,1476.604,283.907,1193,1449,51,50,43.217,34.205,69.578,53.852,255,100,1212,1449,121.329,47.534,38.711
117,cells4.jpg,1162,1416.788,88.094,267.664,1389,64,56,41,45.518,32.504,8.994,56.321,255,100,1389,73,173.884,39.639,39.011
2393,cells4.jpg,1162,1500.743,1829.663,270.836,1474,1807,55,42,49.639,29.805,166.448,55.036,255,100,1474,1822,2.083,41.024,39.722
2812,cells4.jpg,1163,319.617,2148.822,190.409,302,2126,40,46,42.99,34.444,120.926,50,255,100,302,2132,143.13,38.763,38.717
2369,cells4.jpg,1164,1755.704,1812.199,214.208,1736,1789,41,50,48.367,30.642,65.622,53.852,255,100,1749,1839,68.199,34.616,39.5045
2726,cells4.jpg,1164,2273.729,2080.426,319.948,2252,2053,46,53,44.645,33.196,116.071,54.571,255,100,2268,2106,76.218,45.047,38.9205
1691,cells4.jpg,1165,1441.425,1235.557,218.451,1424,1210,38,56,52.908,28.036,83.095,57.723,255,100,1432,1266,75.964,35.693,40.472
2223,cells4.jpg,1166,4035.602,1704.311,301.179,4010,1673,47,64,53.367,27.819,120.192,70.434,255,100,4010,1682,128.66,36.283,40.593
2584,cells4.jpg,1167,721.113,1972.022,302.291,701,1947,44,53,40.807,36.412,132.96,53.235,255,100,714,2000,84.611,41.11,38.6095
2744,cells4.jpg,1167,1005.678,2084.698,211.095,979,2065,51,40,47.621,31.202,14.923,54.129,255,100,981,2095,25.145,38.301,39.4115
968,cells4.jpg,1168,686.542,724.226,252.007,662,695,47,50,44.33,33.547,62.355,56.939,255,100,665,744,59.381,37.42,38.9385
1919,cells4.jpg,1168,3803.729,1413.42,272.635,3783,1392,59,45,46.96,31.669,35.553,61.685,255,100,3783,1425,16.966,41.16,39.3145
1383,cells4.jpg,1169,1228.763,1012.326,258.25,1205,989,44,48,39.869,37.333,176.951,50.922,255,100,1214,1037,70.498,44,38.601
2121,cells4.jpg,1169,2010.007,1600.344,230.208,1988,1573,41,52,47.256,31.497,109.236,52.345,255,100,2008,1573,96.582,39.005,39.3765
2825,cells4.jpg,1169,367.142,2157.32,151.539,349,2136,38,43,42.064,35.385,121.465,45.967,255,100,352,2138,134.119,37.194,38.7245
1938,cells4.jpg,1170,1577.647,1428.419,216.451,1548,1406,52,46,45.71,32.59,26.051,53.367,255,100,1548,1434,12.995,36.59,39.15
2090,cells4.jpg,1170,922.857,1564.182,235.037,890,1543,58,40,56.207,26.503,23.25,62.266,255,100,891,1575,29.859,30.937,41.355
3651,cells4.jpg,1171,2558.352,3026.524,318.049,2531,2995,54,52,45.162,33.014,32.581,55.317,255,100,2531,3032,12.529,46.486,39.088
76,cells4.jpg,1172,3893.34,45.32,317.12,3866,21,55,47,46.498,32.092,25.093,61.612,255,100,3868,62,35.754,40.879,39.295
2647,cells4.jpg,1172,1946.38,2008.77,223.865,1923,1985,48,49,48.743,30.615,45.693,52.555,255,100,1940,2034,68.806,38.214,39.679
3490,cells4.jpg,1172,1600.036,2840.278,261.865,1583,2812,38,59,45.543,32.765,72.067,60.745,255,100,1584,2870,57.095,37.242,39.154
490,cells4.jpg,1173,161.38,401.699,284.492,139,373,44,48,40.169,37.181,60.632,50.478,255,100,148,419,56.31,43.576,38.675
1823,cells4.jpg,1174,745.922,1345.359,299.706,722,1318,48,55,46.802,31.939,126.417,57.871,255,100,730,1318,108.122,41.184,39.3705
1700,cells4.jpg,1175,3991.316,1249.027,242.108,3972,1217,36,62,55.983,26.723,110.075,66.483,255,100,3980,1217,111.161,32.352,41.353
1305,cells4.jpg,1176,1243.184,963.796,282.149,1223,931,46,56,44.914,33.338,85.986,56.921,255,100,1235,985,71.565,44.06,39.126
1224,cells4.jpg,1177,1007.893,894.21,193.823,991,868,33,53,49.347,30.369,101.846,55.362,255,100,998,868,106.798,33,39.858
295,cells4.jpg,1178,3100.403,259.227,289.806,3080,230,45,54,50.366,29.78,60.941,62.482,255,100,3083,281,50.194,38.774,40.073
575,cells4.jpg,1178,1320.405,456.766,214.551,1296,432,47,48,40.904,36.669,87.643,48.508,255,100,1317,432,98.297,42.103,38.7865
935,cells4.jpg,1178,2967.524,702.704,253.664,2949,672,38,59,47.545,31.546,82.504,59.414,255,100,2964,731,83.234,38,39.5455
870,cells4.jpg,1180,1784.73,649.254,194.066,1761,626,46,42,40.506,37.091,19.079,50,255,100,1767,633,143.13,41.891,38.7985
1863,cells4.jpg,1180,1467.378,1367.225,252.25,1443,1347,50,52,42.748,35.146,48.95,58.592,255,100,1454,1399,62.56,41.928,38.947
3182,cells4.jpg,1180,1229.112,2487.993,259.078,1208,2464,45,49,40.949,36.69,58.761,49.649,255,100,1227,2513,80.727,43.03,38.8195
3459,cells4.jpg,1181,3280.264,2793.52,213.865,3256,2771,47,46,40.14,37.462,93.675,51.894,255,100,3256,2804,25.084,40.85,38.801
911,cells4.jpg,1182,4042.069,679.374,283.421,4017,653,44,54,46.218,32.562,92.114,56.321,255,100,4036,707,73.496,43.478,39.39
1187,cells4.jpg,1182,3029.743,863.959,223.38,3009,840,42,49,51.302,29.335,54.639,59.076,255,100,3014,889,56.041,35.764,40.3185
1190,cells4.jpg,1182,3110.991,866.917,256.936,3094,841,36,57,51.04,29.486,98.352,57.567,255,100,3099,842,107.176,34.846,40.263
2736,cells4.jpg,1182,2631.02,2088.846,216.551,2607,2061,50,49,41.436,36.32,103.078,50.99,255,100,2607,2085,168.69,40.189,38.878
649,cells4.jpg,1183,804.95,507.343,369.889,777,479,51,59,46.609,32.316,53.652,64.475,255,100,796,538,66.218,39.543,39.4625
975,cells4.jpg,1183,2138.08,721.169,235.622,2118,699,52,48,48.034,31.358,40.783,60.605,255,100,2122,743,37.626,37.597,39.696
2073,cells4.jpg,1183,2149.776,1554.631,258.007,2129,1524,41,58,43.661,34.499,99.814,59.439,255,100,2146,1582,77.367,39.443,39.08
1735,cells4.jpg,1184,2952.04,1267.076,220.894,2929,1248,44,42,42.796,35.225,128.059,50.21,255,100,2929,1254,134.193,41.692,39.0105
768,cells4.jpg,1185,3146.918,580.684,243.421,3127,556,42,57,46.304,32.584,70.178,58.249,255,100,3140,613,78.111,40.219,39.444
991,cells4.jpg,1185,2757.115,732.338,193.723,2733,708,47,48,45.839,32.915,47.939,50.329,255,100,2744,755,69.044,38.217,39.377
2214,cells4.jpg,1185,496.616,1690.274,166.51,474,1668,42,44,41.767,36.124,61.085,48.26,255,100,475,1700,34.019,37.288,38.9455
1523,cells4.jpg,1186,3904.555,1119.728,267.078,3880,1096,53,44,45.27,33.357,38.905,58.669,255,100,3881,1136,29.624,41.316,39.3135
2024,cells4.jpg,1186,1166.153,1507.782,206.551,1146,1482,43,56,46.386,32.554,74.293,56.223,255,100,1163,1482,95.102,36.61,39.47
1561,cells4.jpg,1187,3496.061,1150.06,283.563,3469,1123,53,51,46.799,32.294,128.074,55.082,255,100,3469,1145,164.197,36.922,39.5465
1357,cells4.jpg,1189,1142.718,994.393,196.167,1125,968,37,49,46.56,32.515,110.925,52.479,255,100,1129,971,120.964,35.168,39.5375
3593,cells4.jpg,1189,1691.191,2957.222,287.806,1668,2934,50,51,45.532,33.249,40.002,57.14,255,100,1678,2983,57.144,37.772,39.3905
1192,cells4.jpg,1190,2150.637,861.528,186.267,2131,842,40,44,43.118,35.14,110.868,51.856,255,100,2133,843,129.523,38.049,39.129
2779,cells4.jpg,1190,3390.269,2131.374,280.25,3364,2098,47,59,47.771,31.717,115.61,61.131,255,100,3375,2098,105.173,44.453,39.744
2123,cells4.jpg,1192,803.81,1596.492,379.161,777,1574,55,44,43.867,34.598,14.208,57.28,255,100,777,1602,16.22,43.513,39.2325
638,cells4.jpg,1193,2663.263,502.437,198.652,2644,473,38,55,50.343,30.173,83.003,55.145,255,100,2668,528,85.84,33.611,40.258
1979,cells4.jpg,1193,889.435,1476.884,283.806,868,1446,45,51,44.752,33.942,134.27,54.231,255,100,882,1447,112.782,41.4,39.347
3278,cells4.jpg,1193,1311.539,2591.116,266.593,1291,2564,43,53,44.385,34.223,83.415,55.362,255,100,1302,2617,73.202,42.703,39.304
869,cells4.jpg,1195,340.412,652.494,298.149,316,626,44,52,45.619,33.353,97.768,58.138,255,100,321,626,116.565,40.721,39.486
3153,cells4.jpg,1195,1090.956,2455.413,183.823,1071,2433,42,49,52.088,29.21,56.217,56.4,255,100,1077,2481,52.927,33.274,40.649
3521,cells4.jpg,1195,3715.547,2876.251,254.35,3696,2853,47,51,40.561,37.512,84.953,51.196,255,100,3707,2854,102.407,45.397,39.0365
307,cells4.jpg,1196,2737.645,263.132,238.936,2710,242,50,43,44.142,34.497,13.137,52.393,255,100,2710,272,23.629,41.474,39.3195
2461,cells4.jpg,1196,1236.535,1887.398,271.563,1214,1859,43,52,45.027,33.819,58.337,55.154,255,100,1221,1910,67.62,42.058,39.423
2859,cells4.jpg,1196,3286.925,2191.444,235.622,3266,2167,40,50,45.614,33.384,107.047,54.203,255,100,3266,2170,119.876,39.299,39.499
1472,cells4.jpg,1199,1680.971,1076.863,266.492,1655,1054,54,44,50.257,30.376,5.392,55.543,255,100,1655,1071,166.464,41.747,40.3165
1626,cells4.jpg,1201,1423.787,1189.91,170.267,1405,1167,39,47,42.34,36.116,89.493,47.096,255,100,1423,1167,93.652,38.469,39.228
757,cells4.jpg,1203,2931.806,578.378,286.392,2909,547,39,63,50.915,30.084,86.953,63.953,255,100,2933,610,80.096,39,40.4995
1451,cells4.jpg,1203,1778.086,1063.719,149.338,1755,1042,43,45,41.66,36.767,79.72,45.618,255,100,1757,1072,26.003,39.118,39.2135
2671,cells4.jpg,1203,537.595,2034.351,351.019,494,2005,72,53,54.911,27.894,148.813,78.791,255,100,494,2017,156.038,43.414,41.4025
1118,cells4.jpg,1204,778.661,825.48,394.718,751,795,47,61,44.579,34.388,100.984,61.984,255,100,775,795,100.222,47,39.4835
80,cells4.jpg,1206,1081.822,56.619,259.321,1059,30,51,50,43.21,35.536,60.787,53.852,255,100,1075,80,68.199,39.922,39.373
1047,cells4.jpg,1206,559.902,766.935,260.25,532,742,56,46,47.793,32.129,16.998,56.569,255,100,532,781,8.13,44.272,39.961
2362,cells4.jpg,1206,76.258,1817.734,300.149,60,1785,41,59,54.655,28.095,93.242,61.984,255,100,67,1785,107.85,41,41.375
769,cells4.jpg,1207,3497.177,591.664,384.09,3470,556,55,64,50.622,30.358,58.725,68.154,255,100,3482,619,67.574,40.851,40.49
1471,cells4.jpg,1207,485.836,1082.974,238.593,461,1054,51,52,55.714,27.584,142.797,56.939,255,100,463,1067,149.381,38.388,41.649
697,cells4.jpg,1208,471.689,530.238,225.037,445,510,50,42,44.052,34.915,140.129,53.712,255,100,446,520,155.821,40.075,39.4835
1756,cells4.jpg,1208,1306.401,1285.795,259.179,1279,1264,49,46,45.702,33.654,135.362,55.606,255,100,1279,1269,142.306,44.63,39.678
1944,cells4.jpg,1208,276.777,1436.826,408.032,245,1412,60,49,44.971,34.202,17.62,65.391,255,100,245,1456,23.429,45.255,39.5865
1094,cells4.jpg,1209,2269.153,800.914,222.693,2248,776,42,50,49.956,30.814,117.524,52.811,255,100,2262,776,108.778,36.86,40.385
2818,cells4.jpg,1209,885.033,2149.364,194.652,858,2131,50,39,43.534,35.36,2.996,50.249,255,100,858,2147,174.289,38.81,39.447
2235,cells4.jpg,1210,1875.75,1711.568,309.362,1854,1684,43,57,50.062,30.774,119.606,57.706,255,100,1872,1684,98.973,42.502,40.418
3557,cells4.jpg,1210,1810.848,2918.36,237.179,1786,2897,51,42,44.725,34.447,19.727,54.562,255,100,1786,2928,26.095,40.09,39.586
338,cells4.jpg,1211,1747.364,288.946,212.208,1728,266,42,47,44.616,34.559,122.512,51.856,255,100,1732,268,129.523,40,39.5875
646,cells4.jpg,1211,1551.094,498.86,235.865,1527,478,48,45,42.353,36.406,32.026,48.374,255,100,1527,502,172.875,41.547,39.3795
3411,cells4.jpg,1211,2883.867,2738.942,265.563,2860,2715,53,44,43.739,35.252,152.364,57.801,255,100,2863,2719,149.886,40.746,39.4955
314,cells4.jpg,1212,1037.679,269.781,312.777,1007,247,63,44,54.417,28.358,167.691,63.285,255,100,1007,269,174.56,41.584,41.3875
1860,cells4.jpg,1212,4009.455,1364.49,223.622,3984,1343,50,42,44.629,34.577,169.015,50.636,255,100,3984,1358,170.91,40.344,39.603
128,cells4.jpg,1213,3855.492,93.967,219.037,3832,69,44,52,44.033,35.075,131.328,52.612,255,100,3854,121,81.254,41.612,39.554
1441,cells4.jpg,1213,1269.322,1058.529,177.924,1250,1031,41,52,50.294,30.708,109.25,52.24,255,100,1264,1083,84.508,33.296,40.501
2343,cells4.jpg,1213,632.037,1799.151,418.174,602,1772,60,58,43.346,35.631,30.533,69.34,255,100,602,1824,33.232,49.189,39.4885
3136,cells4.jpg,1213,733.77,2438.117,266.149,706,2417,54,45,44.378,34.802,18.305,55.785,255,100,706,2444,14.534,41.58,39.59
745,cells4.jpg,1216,993.782,564.687,251.664,967,540,52,50,40.297,38.421,30.775,53.367,255,100,967,579,12.995,45.503,39.359
3595,cells4.jpg,1218,1768.978,2955.34,232.108,1732,2935,61,40,48.399,32.042,164.85,65.391,255,100,1732,2937,156.571,39.844,40.2205
195,cells4.jpg,1221,649.073,152.727,378.233,619,128,55,47,39.906,38.957,3.787,59.54,255,100,619,159,29.148,46.642,39.4315
330,cells4.jpg,1222,432.42,273.217,241.037,403,257,60,34,52.037,29.9,174.932,60.407,255,100,403,264,173.346,33.629,40.9685
1901,cells4.jpg,1222,2657.589,1394.332,293.563,2635,1370,50,53,47.942,32.454,39.251,57.315,255,100,2637,1417,47.121,38.345,40.198
2721,cells4.jpg,1222,1715.106,2067.214,350.434,1684,2046,55,45,47.727,32.6,32.891,59.363,255,100,1684,2078,32.619,43.502,40.1635
3409,cells4.jpg,1222,2825.283,2740.313,288.291,2801,2712,50,61,52.476,29.65,58.8,65.765,255,100,2807,2773,61.876,41.835,41.063
508,cells4.jpg,1223,2866.441,409.256,185.38,2846,386,42,47,48.097,32.376,50.168,52.697,255,100,2850,431,56.611,34.786,40.2365
1401,cells4.jpg,1223,4067.313,1028.332,197.581,4045,1000,38,52,48.017,32.429,82.467,53.151,255,100,4070,1000,101.944,38,40.223
3654,cells4.jpg,1224,3596.198,3022.399,260.936,3572,2997,47,46,44.813,34.777,127.392,50.448,255,100,3578,3003,129.369,43.855,39.795
1081,cells4.jpg,1225,1955.044,791.085,316.978,1932,768,50,46,41.107,37.942,5.283,53.907,255,100,1941,810,49.514,44.844,39.5245
1281,cells4.jpg,1225,986.428,937.75,232.593,958,911,50,51,42.005,37.132,123.976,53.852,255,100,958,950,21.801,44.806,39.5685
3655,cells4.jpg,1225,3773.44,3019.56,309.362,3746,2998,54,46,46.23,33.738,22.957,56.356,255,100,3750,3036,27.474,45.083,39.984
671,cells4.jpg,1226,1825.691,512.14,321.605,1800,492,49,48,41.147,37.937,136.088,55.009,255,100,1800,499,152.969,46.082,39.542
750,cells4.jpg,1228,92.362,566.71,268.735,64,542,54,49,41.407,37.76,162.383,59.093,255,100,64,580,23.962,45.106,39.5835
101,cells4.jpg,1229,462.146,74.187,161.924,438,52,48,43,43.672,35.831,11.233,48.662,255,100,438,81,9.462,40.101,39.7515
1610,cells4.jpg,1229,4060.639,1186.03,191.238,4041,1155,41,56,52.715,29.684,111.763,58.6,255,100,4054,1156,115.253,36.53,41.1995
1687,cells4.jpg,1230,1339.048,1240.28,251.865,1321,1209,36,63,56.115,27.908,95.328,64.537,255,100,1336,1272,77.471,33.394,42.0115
1752,cells4.jpg,1230,3768.113,1277.089,159.338,3743,1260,47,42,44.806,34.952,156.037,49.396,255,100,3743,1266,148.241,41.641,39.879
2165,cells4.jpg,1230,690.245,1645.925,227.38,671,1619,41,52,46.004,34.042,69.56,56.798,255,100,678,1671,63.886,39.291,40.023
3452,cells4.jpg,1230,1996.161,2786.28,181.924,1970,2766,50,42,47.039,33.293,35.621,53.254,255,100,1976,2803,34.287,37.72,40.166
1348,cells4.jpg,1231,993.424,987.3,189.723,972,963,44,51,42.017,37.303,76.096,53.759,255,100,991,1014,71.565,40.659,39.66
2582,cells4.jpg,1231,3060.878,1966.922,252.593,3029,1946,59,44,50.733,30.894,158.153,61.098,255,100,3029,1961,158.895,37.442,40.8135
3512,cells4.jpg,1231,3062.072,2867.729,205.622,3038,2846,51,42,48.698,32.185,156.051,51.478,255,100,3038,2866,172.185,35.777,40.4415
331,cells4.jpg,1232,1106.852,277.709,251.664,1079,257,61,41,53.218,29.475,159.634,61.294,255,100,1079,271,174.382,35.932,41.3465
808,cells4.jpg,1232,2686.844,612.562,198.409,2667,585,40,55,48.713,32.202,83.411,55.326,255,100,2687,640,83.774,38.452,40.4575
2456,cells4.jpg,1232,404.992,1884.065,342.919,381,1855,49,70,56.838,27.598,107.572,72.801,255,100,396,1855,105.945,47.629,42.218
1706,cells4.jpg,1233,2646.797,1245.275,154.368,2627,1222,39,47,48.92,32.091,122.214,52.402,255,100,2627,1230,138.094,35.425,40.5055
2554,cells4.jpg,1233,3833.704,1945.457,253.664,3808,1923,49,43,43.368,36.199,8.346,49.729,255,100,3808,1940,164.846,42.582,39.7835
2875,cells4.jpg,1233,2206.099,2209.244,375.061,2182,2176,56,67,60.97,25.749,122.524,78.243,255,100,2186,2182,128.774,38.961,43.3595
238,cells4.jpg,1234,1687.776,197.395,291.22,1660,174,60,50,52.916,29.692,159.507,61.612,255,100,1660,196,166.866,39.89,41.304
2705,cells4.jpg,1234,3076.016,2050.018,216.652,3052,2030,51,42,45.04,34.884,154.677,51.662,255,100,3052,2046,165.426,40.387,39.962
3106,cells4.jpg,1235,590.883,2410.084,237.865,572,2385,46,52,45.223,34.771,110.135,52.345,255,100,591,2385,96.582,42.332,39.997
440,cells4.jpg,1236,2955.027,367.645,175.338,2932,343,50,44,46.063,34.164,146.839,51.108,255,100,2940,343,120.579,36.48,40.1135
3307,cells4.jpg,1237,2554.796,2622.935,234.208,2534,2601,44,45,42.833,36.77,48.686,51.856,255,100,2536,2646,50.477,44,39.8015
1896,cells4.jpg,1238,506.924,1395.086,276.049,483,1368,52,49,42.788,36.839,11.628,52.773,255,100,497,1416,62.949,46.644,39.8135
1975,cells4.jpg,1238,207.153,1464.043,237.522,179,1441,51,46,46.886,33.619,0.789,51.971,255,100,179,1456,149.982,43.032,40.2525
3223,cells4.jpg,1238,1297.656,2528.057,258.936,1277,2504,45,51,50.939,30.944,58.302,61.612,255,100,1281,2554,54.246,39.629,40.9415
1731,cells4.jpg,1240,1123.238,1271.215,209.723,1104,1243,40,55,47.485,33.249,97.943,56.089,255,100,1113,1243,101.31,38.964,40.367
3540,cells4.jpg,1240,2368.489,2899.813,256.35,2337,2878,62,46,49.718,31.756,168,63.789,255,100,2337,2895,166.399,43.061,40.737
1858,cells4.jpg,1241,3824.369,1365.172,221.522,3797,1342,51,45,44.816,35.257,38.956,51.856,255,100,3803,1381,39.523,39.812,40.0365
556,cells4.jpg,1242,2249.277,436.662,223.765,2226,415,48,47,46.932,33.695,30.598,55.218,255,100,2227,460,35.417,38.362,40.3135
3577,cells4.jpg,1242,1558.147,2941.983,253.664,1533,2919,53,48,49.695,31.822,136.613,55.362,255,100,1533,2929,163.202,41.719,40.7585
1677,cells4.jpg,1245,1481.653,1248.522,295.605,1457,1204,68,77,68.262,23.222,57.735,89.694,255,100,1471,1281,59.146,34.309,45.742
1769,cells4.jpg,1245,2674.733,1302.1,307.12,2650,1275,51,52,46.954,33.761,124.548,56.798,255,100,2660,1276,116.114,43.062,40.3575
187,cells4.jpg,1246,2857.796,145.688,284.735,2837,120,40,56,45.986,34.499,101.683,56.613,255,100,2843,174,72.525,38.223,40.2425
1167,cells4.jpg,1246,1320.354,855.091,272.978,1299,829,45,54,46.749,33.936,69.525,54.708,255,100,1310,881,71.896,41.325,40.3425
2290,cells4.jpg,1246,929.636,1748.96,262.593,905,1729,48,45,45.603,34.789,53.43,55.317,255,100,917,1774,49.399,41.11,40.196
1448,cells4.jpg,1247,1514.383,1062.452,158.61,1496,1038,38,51,43.368,36.611,99.098,51.478,255,100,1510,1089,82.185,38,39.9895
396,cells4.jpg,1249,536.917,333.763,349.262,514,308,47,54,45.383,35.041,70.454,54.918,255,100,528,308,100.491,39.845,40.212
837,cells4.jpg,1249,2647.678,635.718,210.309,2624,606,42,56,46.229,34.4,69.329,56.569,255,100,2643,662,81.87,41.1,40.3145
1027,cells4.jpg,1250,841.869,768.026,287.078,824,733,40,64,60.403,26.349,110.57,68.964,255,100,824,735,119.539,36.202,43.376
3212,cells4.jpg,1250,3648.566,2509.425,181.681,3621,2491,49,40,45.997,34.602,167.53,54.037,255,100,3621,2497,141.009,39.567,40.2995
3399,cells4.jpg,1250,1424.177,2731.123,204.066,1397,2703,50,49,43.643,36.468,24.532,51.923,255,100,1397,2729,15.642,40.912,40.0555
673,cells4.jpg,1251,2703.081,516.632,196.551,2682,493,43,52,48.413,32.901,67.777,53.6,255,100,2696,545,75.964,34.82,40.657
1616,cells4.jpg,1251,2184.597,1180.179,204.894,2164,1158,40,47,47.664,33.418,104.879,55.444,255,100,2169,1159,129.144,39.162,40.541
191,cells4.jpg,1252,1804.59,147.442,195.581,1783,126,45,43,41.138,38.75,125.574,47.508,255,100,1789,130,130.732,43,39.944
1331,cells4.jpg,1252,2378.468,976.253,267.179,2356,949,45,50,42.282,37.702,93.736,52.154,255,100,2359,995,57.529,43.548,39.992
2080,cells4.jpg,1252,747.931,1560.192,376.576,723,1533,50,48,43.392,36.737,7.256,57.009,255,100,724,1576,37.875,47.247,40.0645
31,cells4.jpg,1253,923.803,23.28,380.576,895,5,59,39,46.483,34.321,174.166,62.032,255,100,895,10,159.228,39,40.402
570,cells4.jpg,1253,1910.925,452.822,230.108,1883,427,53,49,45.734,34.884,10.597,55.073,255,100,1895,476,60.642,45.647,40.309
